"processos-tjmsp";"TJMSP_198_G2_29009_08000072820199260060";"TJMSP35666202108141628951312893";"TJMSP";"G2";"True";198;"True";8000072820199260160;"True";1;"Justiça Militar Estadual";"10328, 10366";2;"True";NA;0;20190722210655;20190722210655;"True";1628951313711;20210814112833;29009;"True";0;"False";0;1;"True";1;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;26;0;NA;12;0;0;"";0;3;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20190722210655;2019;"";NA;NA;"239.0";NA;20190917144558;2019;"239.0";NA;20190917144558;2019;"22.0";NA;20200318151812;"";"2020.0";"22.0";NA;20200318151812;"";"2020.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"22";NA;20200318151812;2020;1;0;1;0;0;0;"['20190917144558']";0;0;0;0;0;0;1;0;1;0;0;0;"['20190917144558']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20200114135539;"239.0";NA;20190917144558;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[198]"
"processos-tjmsp";"TJMSP_198_G2_29011_08000722320199260060";"TJMSP11996202108141628955719465";"TJMSP";"G2";"True";198;"True";8000722320199260160;"True";1;"Justiça Militar Estadual";"10365";1;"True";NA;0;20200131181441;20200131181441;"True";1628955959508;20210814124559;29011;"True";3550308;"True";0;1;"True";1;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;40;0;NA;20;0;0;"";0;5;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20200131181441;2020;"";NA;NA;"239.0";NA;20200609171502;2020;"239.0";NA;20200609171502;2020;"123.0";NA;20201109150359;"18:motivo_da_remessa:194";"2020.0";"22.0";NA;20201109150359;"";"2020.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"22";NA;20201109150359;2020;1;0;0;1;0;0;"['20200609171502']";0;0;0;0;0;0;1;0;0;1;0;0;"['20200609171502']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20200916132443;"239.0";NA;20200609171502;NA;NA;NA;NA;"";NA;NA;"False";1;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[198]"
"processos-tjmsp";"TJMSP_198_G2_32091_08000849420189260020";"TJMSP95298202108141628951320253";"TJMSP";"G2";"True";198;"True";8000849420189259776;"True";1;"Justiça Militar Estadual";"10366";1;"True";NA;0;20190321200933;20190321200933;"True";1628951321197;20210814112841;32091;"True";0;"False";0;1;"True";1;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;19;0;NA;9;0;0;"";0;3;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20190321200934;2019;"";NA;NA;"239.0";NA;20190610162350;2019;"239.0";NA;20190610162350;2019;"22.0";NA;20190813121757;"";"2019.0";"22.0";NA;20190813121757;"";"2019.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"22";NA;20190813121757;2019;1;0;1;0;0;0;"['20190610162350']";0;0;0;0;0;0;1;0;1;0;0;0;"['20190610162350']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20190514105742;"239.0";NA;20190610162350;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[198]"
"processos-tjmsp";"TJMSP_241_G2_29006_08000960620219260020";"TJMSP41713202111051636134180721";"TJMSP";"G2";"True";241;"True";8000960620219259904;"True";1;"Justiça Militar Estadual";"10328";1;"True";NA;0;20211022144729;20211022144729;"True";1636134261366;20211105144421;29006;"True";3550308;"True";0;1;"True";1;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;5;0;NA;4;0;0;"";0;0;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20211022144729;2021;"";NA;NA;"";NA;NA;NA;"";NA;NA;NA;"";NA;NA;"";"";"";NA;NA;"";"";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"51";NA;20211026174512;2021;0;0;0;0;0;0;"[]";0;0;0;0;0;0;0;0;0;0;0;0;"[]";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20211026174512;"";NA;NA;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[241]"
"processos-tjmsp";"TJMSP_198_G2_29007_08001213520179260060";"TJMSP98056202108141628951363446";"TJMSP";"G2";"True";198;"True";8001213520179260416;"True";1;"Justiça Militar Estadual";"10365";1;"True";NA;0;20180418195255;20180418195255;"True";1628951364937;20210814112924;29007;"True";0;"False";0;1;"True";1;"True";1;0;0;0;0;0;0;"";1;1;1;0;0;1;1;1;1;0;0;0;"M";0;0;0;0;0;0;0;0;0;0;26;0;NA;13;0;0;"";0;6;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20180418195256;2018;"";NA;NA;"239.0";NA;20180809154050;2018;"239.0";NA;20180809154050;2018;"22.0";NA;20181129122408;"";"2018.0";"22.0";NA;20181129122408;"";"2018.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"22";NA;20181129122408;2018;5;5;0;0;0;0;"['20180809154050', '20180810101353', '20180831114824', '20180903153415', '20180903153420']";0;0;0;0;0;0;5;5;0;0;0;0;"['20180809154050', '20180810101353', '20180831114824', '20180903153415', '20180903153420']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20180502140122;"239.0";NA;20180903153420;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[198]"
"processos-tjmsp";"TJMSP_198_G2_29011_08001264620189260020";"TJMSP67140202108141628951262746";"TJMSP";"G2";"True";198;"True";8001264620189259776;"True";1;"Justiça Militar Estadual";"10328, 10366";2;"True";NA;0;20190510124629;20190510124629;"True";1628951263716;20210814112743;29011;"True";0;"False";0;1;"True";1;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;28;0;NA;13;0;0;"";0;4;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20190510124630;2019;"";NA;NA;"239.0";NA;20190827152637;2019;"239.0";NA;20190827152637;2019;"22.0";NA;20191211144406;"";"2019.0";"22.0";NA;20191211144406;"";"2019.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"22";NA;20191211144406;2019;1;0;1;0;0;0;"['20190827152637']";0;0;0;0;0;0;1;0;1;0;0;0;"['20190827152637']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20191018135042;"239.0";NA;20190827152637;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[198]"
"processos-tjmsp";"TJMSP_198_G2_29009_08001336720209260020";"TJMSP22954202111051636134183805";"TJMSP";"G2";"True";198;"True";8001336720209259520;"True";1;"Justiça Militar Estadual";"10366";1;"True";NA;0;20210610103051;20210610103051;"True";1636134197023;20211105144317;29009;"True";3550308;"True";0;1;"True";1;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;56;0;NA;30;0;0;"";0;6;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20210610103052;2021;"";NA;NA;"239.0";NA;20210713165921;2021;"239.0";NA;20210713165921;2021;"";NA;NA;"";"";"";NA;NA;"";"";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"92";NA;20211027132123;2021;1;0;0;0;1;0;"['20210713165921']";0;0;0;0;0;0;1;0;0;0;1;0;"['20210713165921']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20211027123040;"239.0";NA;20210713165921;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[198]"
"processos-tjmsp";"TJMSP_202_G2_29012_09000014420219260000";"TJMSP31888202108141628955695668";"TJMSP";"G2";"True";202;"True";9000014420219259904;"True";1;"Justiça Militar Estadual";"10328";1;"True";NA;0;20210105151436;20210105151436;"True";1628955954884;20210814124554;29012;"True";3550308;"True";0;1;"True";1;"True";1;1;1;1;0;0;0;"F";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;11;0;NA;8;0;0;"";0;1;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20210105151436;2021;"";NA;NA;"235.0";NA;20210108173720;2021;"";NA;NA;NA;"246.0";NA;20210407180944;"";"2021.0";"246.0";NA;20210407180944;"";"2021.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"246";NA;20210407180944;2021;1;0;0;0;1;0;"['20210108173720']";0;0;0;0;0;0;1;0;0;0;1;0;"['20210108173720']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20210108153636;"235.0";NA;20210108173720;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[202]"
"processos-tjmsp";"TJMSP_11036_G2_29009_09000067620159260000";"TJMSP42449202108141628951335232";"TJMSP";"G2";"True";11036;"True";9000067620159259648;"True";1;"Justiça Militar Estadual";"11056, 11096";2;"True";NA;0;20151218162946;20151218162946;"True";1628951336807;20210814112856;29009;"True";0;"False";0;1;"True";1;"True";2;1;1;1;0;0;0;"M";1;1;1;0;0;1;1;1;1;0;0;0;"M";0;0;0;0;0;0;0;0;0;0;58;0;NA;47;0;3;"581, 581, 581";0;8;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20151218162946;2015;"";NA;NA;"219.0";NA;20160915101959;2016;"219.0";NA;20160915101959;2016;"246.0";NA;20161216123852;"";"2016.0";"246.0";NA;20161216123852;"";"2016.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"246";NA;20161216123852;2016;1;0;0;0;0;0;"['20160915101959']";0;0;0;0;0;0;1;0;0;0;0;0;"['20160915101959']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20161206114011;"219.0";NA;20160915101959;NA;NA;NA;NA;"219.0";NA;20160915101959;"False";1;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[11036]"
"processos-tjmsp";"TJMSP_47_G2_29007_09000119320189260000";"TJMSP85092202108141628951305449";"TJMSP";"G2";"True";47;"True";9000119320189259776;"True";1;"Justiça Militar Estadual";"10351";1;"True";NA;0;20180130095019;20180130095019;"True";1628951306561;20210814112826;29007;"True";0;"False";0;1;"True";1;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;2;1;1;1;0;0;0;"M";1;1;1;0;0;0;0;0;0;0;101;0;NA;59;0;0;"";0;37;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20180130095020;2018;"";NA;NA;"220.0";NA;20180815161619;2018;"220.0";NA;20180815161619;2018;"123.0";NA;20190624173441;"18:motivo_da_remessa:38";"2019.0";"246.0";NA;20200911172809;"";"2020.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"246";NA;20200911172809;2020;9;9;0;0;0;0;"['20180815161619', '20180816130911', '20180910180152', '20180910180157', '20180925122459', '20180925122617', '20180925122753', '20180926113325', '20180926113329']";0;0;0;0;0;0;9;9;0;0;0;0;"['20180815161619', '20180816130911', '20180910180152', '20180910180157', '20180925122459', '20180925122617', '20180925122753', '20180926113325', '20180926113329']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20190318174803;"220.0";NA;20180926113329;NA;NA;NA;NA;"220.0";NA;20180815161619;"False";2;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[47]"
"processos-tjmsp";"TJMSP_307_G2_29009_09000562920209260000";"TJMSP87187202108141628951273179";"TJMSP";"G2";"True";307;"True";9000562920209259520;"True";1;"Justiça Militar Estadual";"4355, 9196, 11317";3;"True";NA;0;20200403195002;20200403195002;"True";1628951274007;20210814112754;29009;"True";0;"False";0;1;"True";1;"True";8;8;8;8;0;0;0;"M, M, M, M, M, M, M, M";0;0;0;0;0;1;0;0;0;0;0;0;"";0;0;0;1;0;0;0;0;0;0;40;0;NA;29;0;0;"";0;5;0;0;NA;"26.0";NA;"['2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20200403195002;2020;"";NA;NA;"447.0";NA;20200506161924;2020;"447.0";NA;20200506161924;2020;"246.0";NA;20200722143931;"";"2020.0";"246.0";NA;20200722143931;"";"2020.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"246.0";NA;20200722143931;2020;1;0;0;1;0;0;"['20200506161924']";0;0;0;0;0;0;1;0;0;1;0;0;"['20200506161924']";1;0;0;1;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20200423182424;"447.0";NA;20200506161924;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[307]"
"processos-tjmsp";"TJMSP_11036_G2_29012_09001528320169260000";"TJMSP54363202108141628951248849";"TJMSP";"G2";"True";11036;"True";9001528320169260032;"True";1;"Justiça Militar Estadual";"11056, 11096";2;"True";NA;0;20160906150311;20160906150311;"True";1628951250414;20210814112730;29012;"True";0;"False";0;1;"True";1;"True";1;0;0;0;0;0;0;"";1;1;1;0;0;1;1;1;1;0;0;0;"M";0;0;0;0;0;0;0;0;0;0;51;0;NA;34;0;0;"";0;13;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20160906150312;2016;"";NA;NA;"219.0";NA;20170503183351;2017;"219.0";NA;20170503183351;2017;"246.0";NA;20170726105848;"";"2017.0";"246.0";NA;20170726105848;"";"2017.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"246";NA;20170726105848;2017;4;0;0;0;0;0;"['20170503183351', '20170504102017', '20170712110330', '20170712110343']";0;0;0;0;0;0;4;0;0;0;0;0;"['20170503183351', '20170504102017', '20170712110330', '20170712110343']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20170711142207;"219.0";NA;20170712110343;NA;NA;NA;NA;"219.0";NA;20170503183351;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[11036]"
"processos-tjmsp";"TJMSP_120_G2_29006_09001897620179260000";"TJMSP58470202108141628951267984";"TJMSP";"G2";"True";120;"True";9001897620179260416;"True";1;"Justiça Militar Estadual";"8919, 9196";2;"True";NA;0;20170816181443;20170816181443;"True";1628951268906;20210814112748;29006;"True";0;"False";0;1;"True";1;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;1;0;0;0;0;0;0;"";0;0;0;1;0;0;0;0;0;0;12;0;NA;8;0;0;"";0;2;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20170816181443;2017;"";NA;NA;"901.0";NA;20170818185846;2017;"901.0";NA;20170818185846;2017;"246.0";NA;20170921150232;"";"2017.0";"246.0";NA;20170921150232;"";"2017.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"246";NA;20170921150232;2017;1;0;0;0;0;0;"['20170818185846']";0;0;0;0;0;0;1;0;0;0;0;0;"['20170818185846']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20170818172336;"901.0";NA;20170818185846;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[120, 120]"
"processos-tjmsp";"TJMSP_11036_G2_29010_09002064920169260000";"TJMSP93719202108141628951278413";"TJMSP";"G2";"True";11036;"True";9002064920169260032;"True";1;"Justiça Militar Estadual";"11056, 11096";2;"True";NA;0;20161215122425;20161215122425;"True";1628951279550;20210814112759;29010;"True";0;"False";0;1;"True";1;"True";1;0;0;0;0;0;0;"";1;1;1;0;0;1;1;1;1;0;0;0;"M";0;0;0;0;0;0;0;0;0;0;85;0;NA;54;0;0;"";0;27;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20161215122425;2016;"";NA;NA;"219.0";NA;20180131195716;2018;"219.0";NA;20180131195716;2018;"246.0";NA;20180514181813;"";"2018.0";"246.0";NA;20180514181813;"";"2018.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"246";NA;20180514181813;2018;4;4;0;0;0;0;"['20180131195716', '20180201102322', '20180503164755', '20180503164758']";0;0;0;0;0;0;4;4;0;0;0;0;"['20180131195716', '20180201102322', '20180503164755', '20180503164758']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20180427115218;"219.0";NA;20180503164758;NA;NA;NA;NA;"219.0";NA;20180131195716;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[11036]"
"processos-tjmsp";"TJMSP_1689_G2_29012_09002560220219260000";"TJMSP82326202111051636134194496";"TJMSP";"G2";"True";1689;"True";9002560220219259904;"True";1;"Justiça Militar Estadual";"10328, 10366";2;"True";NA;0;20210901115822;20210901115822;"True";1636136042869;20211105151402;29012;"True";3550308;"True";0;1;"True";1;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;26;0;NA;12;0;0;"";0;4;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:4:dependência']";20210901115822;2021;"";NA;NA;"239.0";NA;20210928151444;2021;"239.0";NA;20210928151444;2021;"246.0";NA;20211005130503;"";"2021.0";"246.0";NA;20211005130503;"";"2021.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"246";NA;20211005130503;2021;1;0;0;0;1;0;"['20210928151444']";0;0;0;0;0;0;1;0;0;0;1;0;"['20210928151444']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20210915142227;"239.0";NA;20210928151444;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[1689]"
"processos-tjmsp";"TJMSP_307_G2_32091_09002586920219260000";"TJMSP82326202111051636134194496";"TJMSP";"G2";"True";307;"True";9002586920219259904;"True";1;"Justiça Militar Estadual";"4355";1;"True";NA;0;20210901124657;20210901124657;"True";1636136043360;20211105151403;32091;"True";3550308;"True";0;1;"True";1;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;1;0;0;0;0;0;0;"";0;0;0;1;0;0;0;0;0;0;39;0;NA;19;0;0;"";0;6;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20210901124657;2021;"";NA;NA;"12459.0";NA;20211007154128;2021;"";NA;NA;NA;"";NA;NA;"";"";"";NA;NA;"";"";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"92";NA;20211026111213;2021;1;0;0;0;1;0;"['20211007154128']";0;0;0;0;0;0;1;0;0;0;1;0;"['20211007154128']";1;0;0;0;1;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20210927122300;"12459.0";NA;20211007154128;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[307]"
"processos-tjmsp";"TJMSP_1689_G2_29007_09002919820179260000";"TJMSP93719202108141628951278413";"TJMSP";"G2";"True";1689;"True";9002919820179260416;"True";1;"Justiça Militar Estadual";"10366";1;"True";NA;0;20171124143938;20171124143938;"True";1628951279650;20210814112759;29007;"True";0;"False";0;1;"True";1;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;48;0;NA;29;0;0;"";0;15;0;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20171124143938;2017;"";NA;NA;"239.0";NA;20180315171348;2018;"239.0";NA;20180315171348;2018;"123.0";NA;20181126113027;"18:motivo_da_remessa:38";"2018.0";"246.0";NA;20190213140553;"";"2019.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"246";NA;20190213140553;2019;5;5;0;0;0;0;"['20180315171348', '20180316122453', '20180626182202', '20180627101630', '20180731145222']";0;0;0;0;0;0;5;5;0;0;0;0;"['20180315171348', '20180316122453', '20180626182202', '20180627101630', '20180731145222']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20180813132059;"236.0";NA;20180731145222;NA;NA;NA;NA;"";NA;NA;"False";1;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[1689]"
"processos-tjmsp";"TJMSP_307_G2_29007_09003213620179260000";"TJMSP58470202108141628951267984";"TJMSP";"G2";"True";307;"True";9003213620179260416;"True";1;"Justiça Militar Estadual";"11081";1;"True";NA;0;20171213161200;20171213161200;"True";1628951269042;20210814112749;29007;"True";0;"False";0;1;"True";1;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;1;0;0;0;0;0;0;"";0;0;0;1;0;0;0;0;0;0;50;0;NA;32;0;0;"";0;14;14;0;NA;"26";NA;"['2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20171213161201;2017;"";NA;NA;"447.0";NA;20180201193934;2018;"447.0";NA;20180201193934;2018;"246.0";NA;20180413130232;"";"2018.0";"246.0";NA;20180413130232;"";"2018.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"246";NA;20180413130232;2018;2;2;0;0;0;0;"['20180201193934', '20180202150526']";0;0;0;0;0;0;2;2;0;0;0;0;"['20180201193934', '20180202150526']";4;3;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20180110112422;"447.0";NA;20180202150526;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[307]"
"processos-tjmsp";"TJMSP_1689_G2_29012_09003883020199260000";"TJMSP73250202108141628951283798";"TJMSP";"G2";"True";1689;"True";9003883020199260160;"True";1;"Justiça Militar Estadual";"10328, 10366";2;"True";NA;0;20191216185133;20191216185133;"True";1628951489911;20210814113129;29012;"True";0;"False";0;1;"True";1;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;15;0;NA;7;0;0;"";0;3;0;0;NA;"26.0";NA;"['2:tipo_de_distribuicao_redistribuicao:4:dependência']";20191216185133;2019;"";NA;NA;"239.0";NA;20200218184235;2020;"239.0";NA;20200218184235;2020;"246.0";NA;20200220190901;"";"2020.0";"246.0";NA;20200220190901;"";"2020.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"246";NA;20200220190901;2020;1;0;0;1;0;0;"['20200218184235']";0;0;0;0;0;0;1;0;0;1;0;0;"['20200218184235']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20200206153057;"239.0";NA;20200218184235;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[1689]"
